Longitude,Latitude,datetime,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,LST,is_building,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
-73.91359833,40.819375,2021-07-24 15:45:00,1.013219597,2509.0,1376.0,1532.0,1644.0,2213.0,2829.0,2227.0,1636.0,2996.0,3035.0,3048.0,40.46526122,0,27.088368639318738,47.262875435818735,4.300250792222901,171.26218504405298,569.6186539101259
-73.91346167,40.81952833,2021-07-24 15:45:00,1.015383311,2509.0,1272.0,1544.0,1776.0,2698.0,2050.0,2716.0,1660.0,2201.0,3234.0,2243.0,40.41399092000006,0,27.1,47.300000000000004,4.5,170.00000000000003,563.0
-73.91333167,40.81968667,2021-07-24 15:45:00,1.019710741,2509.0,1194.0,1278.0,1450.0,2212.0,1510.0,2261.0,1404.0,1780.0,2720.0,2204.0,40.33537646000002,0,27.100000000000005,47.3,4.5,170.00000000000003,563.0000000000001
-73.91327,40.81976667,2021-07-24 15:45:00,1.019710741,1648.0,882.0,949.0,1106.0,1715.0,2302.0,1748.0,1314.0,2375.0,2552.0,2205.0,40.33537646000002,1,27.08623523256581,47.230152352133935,3.969923905434275,171.96877858258745,580.161588119951
-73.91320833,40.81984667,2021-07-24 15:45:00,1.019710741,1648.0,1616.0,1940.0,2194.0,1715.0,2302.0,1748.0,2116.0,2375.0,2552.0,2205.0,39.84659959999999,1,27.071854063656968,47.24370812731392,4.396798233408875,172.43931448306296,566.9404310880249
-73.91314833,40.81992833,2021-07-24 15:45:00,1.021874456,1648.0,1260.0,1440.0,1550.0,1715.0,2302.0,1748.0,1522.0,2375.0,2552.0,2205.0,39.84659959999999,1,27.049971368846634,47.19994273769327,4.316561685771008,174.33581469995798,570.0040083614706
-73.91308667,40.82001,2021-07-24 15:45:00,1.021874456,1648.0,1272.0,1360.0,1512.0,1717.0,2014.0,1862.0,1514.0,2189.0,2139.0,1983.0,39.84659959999999,1,27.057530007839965,47.21506001567992,4.344276695413195,173.68073265386994,568.9457989024054
-73.91303333,40.82009,2021-07-24 15:46:00,1.026322092,1947.0,1238.0,1390.0,1574.0,2623.0,2484.0,2689.0,1664.0,2727.0,3110.0,2742.0,39.84659959999999,0,27.07097790554915,47.22652603843476,4.218714896826791,172.79812735123818,572.6178113819924
-73.91298167,40.82017167,2021-07-24 15:46:00,1.026322092,1947.0,1158.0,1218.0,1492.0,1563.0,1500.0,1616.0,1426.0,1752.0,1992.0,1881.0,39.50479760000002,0,27.10000000000001,47.3,4.5,170.00000000000003,563.0000000000001
-73.912935,40.82025333,2021-07-24 15:46:00,1.021994662,1947.0,1050.0,1096.0,1136.0,1563.0,1500.0,1616.0,1180.0,1752.0,1992.0,1881.0,39.26895422000001,0,27.099999999999994,47.3,4.499999999999999,169.99999999999997,562.9999999999999
-73.91283333,40.82041667,2021-07-24 15:46:00,1.021994662,1186.0,608.0,675.0,719.0,1032.0,1417.0,1112.0,1090.0,1459.0,1484.0,1454.0,38.752833200000055,0,26.87441667381235,46.88604168453087,3.3255833261876537,175.9074980706665,624.7204185602719
-73.91277833,40.8205,2021-07-24 15:46:00,1.026322092,1186.0,885.0,997.0,1021.0,1218.0,1818.0,1445.0,1516.0,1899.0,1740.0,1706.0,38.752833200000055,0,26.926899565131876,46.973433456648216,3.6820446925618424,177.8027846809334,603.1378652529559
-73.91272667,40.820585,2021-07-24 15:46:00,1.026322092,1186.0,1166.0,1410.0,1360.0,1218.0,1818.0,1445.0,2092.0,1899.0,1740.0,1706.0,38.752833200000055,0,26.819294175840625,46.74823543960156,3.3807058241593806,190.79057252303264,610.1129565977644
-73.912615,40.82074833,2021-07-24 15:46:00,1.021994662,1186.0,1592.0,1804.0,1958.0,1840.0,2373.0,2533.0,2344.0,2802.0,2422.0,2233.0,37.69666502000001,0,26.99731186572882,47.103823286057086,4.037614331410635,175.5264682836997,584.8279780235328
-73.91255833,40.82083,2021-07-24 15:46:00,1.024158377,1186.0,1086.0,998.0,1040.0,1499.0,1551.0,1586.0,1422.0,1648.0,1917.0,1697.0,37.69666502000001,0,26.940815291405695,46.990740382507916,3.831297937986496,180.45574818944095,592.6647969574012
-73.91249833,40.82091333,2021-07-24 15:46:00,1.024158377,1312.0,1152.0,1218.0,1282.0,1720.0,1918.0,2023.0,1624.0,2000.0,2207.0,1849.0,37.48474778000002,0,27.056776436165055,47.17575929218606,3.9131863576393457,174.43892450166913,582.6569877887487
-73.91244333,40.820995,2021-07-24 15:46:00,1.026322092,1312.0,883.0,1054.0,1120.0,1720.0,1918.0,2023.0,1650.0,2000.0,2207.0,1849.0,37.48474778000002,0,27.027070658249574,47.114885999011875,3.6107354201412187,174.0575342878238,597.360433710359
-73.91239,40.821075,2021-07-24 15:46:00,1.026322092,1312.0,872.0,1192.0,1292.0,2542.0,2487.0,2983.0,1904.0,2780.0,2810.0,2199.0,37.48474778000002,0,27.040293734074965,47.12604701121894,3.6629518463904733,176.17445142390477,590.9934417246567
-73.91234167,40.82115167,2021-07-24 15:46:00,1.024158377,1312.0,1448.0,1856.0,1920.0,2542.0,2487.0,2983.0,2732.0,2780.0,2810.0,2199.0,37.48474778000002,0,26.940362978893884,47.2216536936758,3.39801214421772,187.97100449813934,565.2980805272987
-73.91229333,40.82122833,2021-07-24 15:46:00,1.024158377,1037.0,1080.0,1202.0,1338.0,1808.0,2040.0,2203.0,1862.0,2205.0,2044.0,1542.0,37.43005946000005,0,26.88469287017497,46.91173217543742,3.315307129825033,173.13292505275888,627.4436105963662
-73.91224167,40.82131,2021-07-24 15:46:00,1.026322092,1037.0,791.0,1068.0,1116.0,1808.0,2040.0,2203.0,1384.0,2205.0,2044.0,1542.0,37.43005946000005,0,26.964977056637892,47.03700165979254,3.159581961559911,165.97858370469226,631.744699103547
-73.91218833,40.82139,2021-07-24 15:46:00,1.026322092,1177.0,1068.0,1216.0,1340.0,1875.0,1920.0,2209.0,1558.0,2202.0,2102.0,1684.0,37.43005946000005,0,26.96691714063989,47.01808141949458,3.403181775977585,174.56975519803638,611.6640293359719
-73.91213167,40.82146833,2021-07-24 15:46:00,1.024158377,1177.0,1142.0,1216.0,1290.0,1349.0,1537.0,1533.0,1388.0,1600.0,1730.0,1430.0,37.61121452000003,0,26.849923283430506,46.810778277629076,3.4810227387431465,187.6650214877297,606.8654260418696
-73.91207833,40.82154667,2021-07-24 15:46:00,1.024158377,1177.0,1142.0,1216.0,1290.0,1349.0,1537.0,1533.0,1388.0,1600.0,1730.0,1430.0,37.61121452000003,0,26.849923283430737,46.81077827762955,3.4810227387439507,187.66502148770638,606.8654260418422
-73.91203,40.82161833,2021-07-24 15:46:00,1.021994662,1177.0,1070.0,1160.0,1308.0,1393.0,1587.0,1459.0,1378.0,1621.0,1848.0,1477.0,37.61121452000003,0,26.932711618060303,46.9758461346919,3.789328879555656,180.67659695863105,594.8629213143093
-73.91199167,40.821675,2021-07-24 15:46:00,1.021994662,1177.0,1252.0,1596.0,1656.0,1393.0,1587.0,1459.0,1852.0,1621.0,1848.0,1477.0,37.61121452000003,0,26.816070205682813,46.74017551420703,3.383929794317192,191.66104446564185,609.2586045059442
-73.91196,40.82172,2021-07-24 15:46:00,1.024158377,1177.0,585.0,664.0,641.0,1393.0,1587.0,1459.0,861.0,1621.0,1848.0,1477.0,37.71033710000006,0,26.9552683845395,47.029622351477194,3.5132118986507703,170.8601628205715,614.4586296069156
-73.91193333,40.82175667,2021-07-24 15:46:00,1.024158377,1177.0,789.0,805.0,933.0,1899.0,2215.0,1956.0,1176.0,2224.0,2234.0,1833.0,37.71033710000006,0,27.015695492023845,47.09136485405291,3.5609485006517625,175.06860236183635,599.1932039448927
-73.911925,40.82177833,2021-07-24 15:46:00,1.026322092,1177.0,789.0,805.0,933.0,1899.0,2215.0,1956.0,1176.0,2224.0,2234.0,1833.0,37.71033710000006,0,27.015695492024065,47.09136485405327,3.5609485006517434,175.06860236181902,599.1932039448876
-73.911795,40.82189333,2021-07-24 15:46:00,1.026322092,1177.0,948.0,984.0,1042.0,1438.0,1091.0,1640.0,1364.0,1319.0,1826.0,1352.0,38.062393160000056,0,26.90391118201749,46.94726572720123,3.4128696111790515,172.53179773085725,622.4015586822198
-73.91178833,40.82189667,2021-07-24 15:46:00,1.041468096,1177.0,948.0,984.0,1042.0,1438.0,1091.0,1640.0,1364.0,1319.0,1826.0,1352.0,38.062393160000056,0,26.903911182017502,46.94726572720128,3.4128696111790906,172.53179773085458,622.4015586822196
-73.91158833,40.82201667,2021-07-24 15:46:00,1.037140667,1181.0,1148.0,1242.0,1394.0,1925.0,2216.0,2047.0,1626.0,2249.0,2210.0,2236.0,38.64345656,0,27.027387004671663,47.1361162857997,3.632923654811881,170.07234020761257,601.9262204534349
-73.91151333,40.822045,2021-07-24 15:46:00,1.034976952,1181.0,1504.0,1706.0,1948.0,1925.0,2216.0,2047.0,2352.0,2249.0,2210.0,2236.0,38.64345656,0,26.922894955422294,46.95594602311456,3.75582445536201,181.62519603107975,596.0211571795547
-73.91143667,40.82207,2021-07-24 15:46:00,1.034976952,1181.0,1504.0,1706.0,1948.0,1925.0,2216.0,2047.0,2352.0,2249.0,2210.0,2236.0,38.64345656,0,26.922894955422613,46.95594602311518,3.7558244553632996,181.62519603105633,596.0211571795
-73.91136833,40.82209,2021-07-24 15:46:00,1.034976952,1181.0,1696.0,1852.0,2008.0,1683.0,1942.0,2539.0,2250.0,2294.0,2149.0,1643.0,38.64345656,0,26.914951285907375,46.940282793331804,3.724605980834551,182.23147399844186,597.31479940178
-73.91131,40.82210167,2021-07-24 15:46:00,1.034976952,1181.0,1202.0,1240.0,1376.0,1668.0,1731.0,1825.0,1520.0,1827.0,1939.0,1632.0,38.64345656,0,26.89606762688326,46.91050613308576,3.5807864249257375,180.9381499197306,606.4309444849258
-73.911225,40.82212,2021-07-24 15:46:00,1.032813237,1181.0,965.0,1194.0,1264.0,1668.0,1731.0,1825.0,1714.0,1827.0,1939.0,1632.0,38.64345656,0,26.96733958607287,47.06314433098059,3.74790366647523,171.060010967571,604.6292366060296
-73.91118833,40.82212667,2021-07-24 15:46:00,1.037140667,1181.0,965.0,1194.0,1264.0,1668.0,1731.0,1825.0,1714.0,1827.0,1939.0,1632.0,38.64345656,0,26.967339586073194,47.06314433098123,3.7479036664764602,171.0600109675464,604.6292366059793
-73.91115167,40.82213833,2021-07-24 15:46:00,1.037140667,1181.0,769.0,964.0,821.0,1413.0,2077.0,2216.0,2272.0,2387.0,1804.0,1501.0,38.64345656,0,26.920667806519955,47.00166951629989,3.2793321934800446,163.41969223961195,636.9769687277883
-73.91111167,40.82214833,2021-07-24 15:46:00,1.037140667,1181.0,769.0,964.0,821.0,1413.0,2077.0,2216.0,2272.0,2387.0,1804.0,1501.0,38.64345656,0,26.920667806519997,47.0016695163,3.279332193480004,163.4196922396011,636.976968727799
-73.91106167,40.82216,2021-07-24 15:46:00,1.037140667,1181.0,703.0,812.0,670.0,1413.0,2077.0,2216.0,2774.0,2387.0,1804.0,1501.0,39.34756868,0,26.940788993658277,47.0519724841457,3.2592110063417232,157.9869717122651,642.3090833194435
-73.91100167,40.82217167,2021-07-24 15:46:00,1.034976952,1181.0,703.0,812.0,670.0,1413.0,2077.0,2216.0,2774.0,2387.0,1804.0,1501.0,39.34756868,0,26.940788993658312,47.05197248414578,3.259211006341691,157.9869717122564,642.309083319452
-73.91092667,40.82219,2021-07-24 15:46:00,1.035097158,1181.0,1060.0,1148.0,1176.0,1413.0,2077.0,2216.0,1790.0,2387.0,1804.0,1501.0,39.34756868,0,26.92564893272333,47.01412233180833,3.274351067276667,162.0747881647003,638.296967171683
-73.90863167,40.82411167,2021-07-24 15:46:00,1.00913258,895.0,914.0,899.0,834.0,700.0,735.0,743.0,763.0,722.0,558.0,525.0,38.24013020000001,0,26.8,46.699999999999996,3.3999999999999995,195.99999999999997,605.0000000000001
-73.90859667,40.82419333,2021-07-24 15:46:00,1.00913258,895.0,876.0,844.0,727.0,706.0,742.0,674.0,755.0,660.0,511.0,386.0,38.212786040000026,0,26.8,46.7,3.4,196.0,605.0
-73.90856333,40.82427667,2021-07-24 15:46:00,1.00913258,895.0,755.0,686.0,528.0,798.0,706.0,783.0,629.0,642.0,518.0,334.0,38.212786040000026,0,26.800000000000004,46.7,3.3999999999999995,196.00000000000003,605.0000000000001
-73.90852833,40.82436167,2021-07-24 15:46:00,1.006968865,895.0,759.0,694.0,556.0,552.0,570.0,555.0,517.0,514.0,405.0,304.0,38.212786040000026,0,26.8,46.70000000000001,3.400000000000001,196.0,605.0000000000001
-73.90849,40.82444333,2021-07-24 15:46:00,1.006968865,895.0,679.0,615.0,515.0,552.0,570.0,555.0,520.0,514.0,405.0,304.0,38.16493376000005,0,26.8,46.7,3.4000000000000004,196.00000000000003,605.0
-73.90844833,40.82452167,2021-07-24 15:46:00,1.00480515,830.0,611.0,566.0,505.0,554.0,588.0,526.0,483.0,567.0,379.0,309.0,38.16493376000005,0,26.8,46.699999999999996,3.3999999999999995,196.0,605.0
-73.90840167,40.82459333,2021-07-24 15:46:00,1.00480515,830.0,611.0,566.0,505.0,554.0,588.0,526.0,483.0,567.0,379.0,309.0,38.16493376000005,0,26.799999999999997,46.69999999999999,3.399999999999999,195.99999999999994,604.9999999999999
-73.90835,40.82466,2021-07-24 15:46:00,1.006968865,830.0,581.0,571.0,484.0,554.0,588.0,526.0,447.0,567.0,379.0,309.0,37.38904322000002,0,26.799999999999994,46.7,3.3999999999999986,195.99999999999994,604.9999999999999
-73.90822833,40.82477,2021-07-24 15:46:00,1.006968865,830.0,606.0,611.0,562.0,441.0,539.0,508.0,484.0,519.0,366.0,285.0,37.32068282,0,26.799999999999997,46.7,3.4,196.00000000000003,604.9999999999999
-73.90815667,40.82483,2021-07-24 15:46:00,1.013460009,830.0,650.0,619.0,556.0,441.0,539.0,508.0,512.0,519.0,366.0,285.0,37.32068282,0,26.799999999999994,46.69999999999999,3.4,195.99999999999997,604.9999999999999
-73.90801167,40.82497,2021-07-24 15:46:00,1.011296294,1034.0,639.0,633.0,506.0,576.0,633.0,725.0,670.0,649.0,438.0,312.0,37.12585568000003,0,26.8,46.70000000000001,3.4000000000000004,196.0,605.0
-73.90785833,40.82511167,2021-07-24 15:46:00,1.011296294,1352.0,669.0,637.0,522.0,626.0,719.0,771.0,635.0,636.0,509.0,386.0,37.12585568000003,0,26.8,46.7,3.4,196.0,604.9999999999999
-73.90778167,40.82518167,2021-07-24 15:46:00,1.011296294,1352.0,865.0,842.0,680.0,626.0,719.0,771.0,755.0,636.0,509.0,386.0,37.06433132000001,0,26.8,46.7,3.4,196.0,605.0
-73.90771167,40.82524833,2021-07-24 15:47:00,1.013460009,1352.0,1128.0,1116.0,1004.0,1242.0,1582.0,1378.0,1124.0,1569.0,1401.0,1232.0,37.08483944,0,26.85803457454059,46.84508643635147,3.341965425459414,180.33066487404173,620.3791622532555
-73.90765167,40.82531,2021-07-24 15:47:00,1.013460009,1352.0,861.0,885.0,771.0,1242.0,1582.0,1378.0,919.0,1569.0,1401.0,1232.0,37.08483944,0,26.86986186696047,46.87465466740119,3.330138133039529,177.13729592067264,623.513394744525
-73.90754,40.82542833,2021-07-24 15:47:00,1.015623724,1352.0,1136.0,1396.0,1500.0,2039.0,2076.0,2375.0,2184.0,2207.0,2390.0,2067.0,36.86266813999998,0,26.99769333165656,47.07898483690184,3.573707686028621,173.0105342067677,603.9071805248334
-73.90746833,40.82549,2021-07-24 15:47:00,1.013460009,1352.0,1136.0,1396.0,1500.0,2039.0,2076.0,2375.0,2184.0,2207.0,2390.0,2067.0,36.99597091999999,0,26.997693331657665,47.07898483690381,3.573707686029788,173.01053420667492,603.9071805247736
-73.907385,40.82555167,2021-07-24 15:47:00,1.013460009,1352.0,1480.0,1576.0,1626.0,2039.0,2076.0,2375.0,2012.0,2207.0,2390.0,2067.0,36.99597091999999,0,27.021496848814166,47.15951092965207,4.0579942800970645,170.74728802740248,587.3693991052434
-73.90729,40.82561667,2021-07-24 15:47:00,1.011296294,1913.0,1588.0,1744.0,1718.0,1906.0,2075.0,2086.0,2088.0,2102.0,2351.0,2033.0,36.83190596000003,0,27.077929332318654,47.2558586646373,4.419074218501713,171.91279119905045,566.0898934753892
-73.90718333,40.82568667,2021-07-24 15:47:00,1.011296294,1913.0,1816.0,1830.0,1888.0,1906.0,2075.0,2086.0,2046.0,2102.0,2351.0,2033.0,36.83190596000003,0,27.077327503394002,47.254655006788,4.416867512444656,171.96494970585363,566.1741495248403
-73.90708167,40.82577,2021-07-24 15:47:00,1.013460009,1913.0,1816.0,1830.0,1888.0,1906.0,2075.0,2086.0,2046.0,2102.0,2351.0,2033.0,36.93102854000006,0,27.077327503394173,47.25465500678834,4.4168675124452985,171.96494970583836,566.1741495248158
-73.906975,40.82584,2021-07-24 15:47:00,1.013460009,1913.0,1626.0,1808.0,1842.0,2222.0,2424.0,2426.0,2134.0,2560.0,2618.0,2382.0,36.93102854000006,0,27.05696321713576,47.21392643427151,4.342198462831097,173.72985451490135,569.0251496009946
-73.90686167,40.82591333,2021-07-24 15:47:00,1.00913258,1913.0,1504.0,1708.0,1754.0,2222.0,2424.0,2426.0,2154.0,2560.0,2618.0,2382.0,36.93102854000006,0,27.056149430526276,47.21229886105254,4.339214578596349,173.80038268772262,569.1390797263211
-73.90675167,40.82598667,2021-07-24 15:47:00,1.00913258,1913.0,1530.0,1776.0,1936.0,2226.0,2406.0,2558.0,2084.0,2564.0,2619.0,2368.0,36.56871841999998,0,27.05857208116391,47.21714416232783,4.3480976309343475,173.5904196324609,568.7999086370522
-73.90653167,40.82613333,2021-07-24 15:47:00,1.011296294,4396.0,1866.0,2030.0,2100.0,1992.0,2083.0,2249.0,2452.0,2255.0,2079.0,1581.0,36.48668594000003,0,27.1,47.29999999999999,4.5,169.99999999999997,563.0
-73.90641833,40.82620333,2021-07-24 15:47:00,1.011296294,4396.0,1896.0,1982.0,1914.0,1992.0,2083.0,2249.0,2366.0,2255.0,2079.0,1581.0,35.89195046000003,0,27.100000000000005,47.29999999999999,4.5,170.0,563.0
-73.906305,40.82627333,2021-07-24 15:47:00,1.00913258,4396.0,1920.0,1802.0,1688.0,2000.0,2355.0,2499.0,2204.0,2742.0,2102.0,1681.0,35.89195046000003,0,27.099999999999998,47.3,4.499999999999999,170.0,563.0
-73.906195,40.82634333,2021-07-24 15:47:00,1.00913258,4396.0,1736.0,1920.0,2230.0,2416.0,2712.0,2961.0,2202.0,3074.0,2369.0,2036.0,35.461279940000054,0,27.1,47.3,4.5,170.0,563.0
-73.90600167,40.82647333,2021-07-24 15:47:00,1.006968865,4396.0,2500.0,2836.0,2842.0,3610.0,3954.0,4083.0,2854.0,4415.0,3234.0,3297.0,35.461279940000054,0,27.100000000000005,47.3,4.5,169.99999999999997,562.9999999999999
-73.90592667,40.82652667,2021-07-24 15:47:00,1.006968865,4396.0,3054.0,3312.0,4148.0,4809.0,5160.0,5430.0,3414.0,5671.0,4281.0,4327.0,35.461279940000054,0,27.099999999999998,47.29999999999999,4.5,169.99999999999994,563.0
-73.905865,40.82657333,2021-07-24 15:47:00,1.006968865,7037.0,3518.0,4312.0,5288.0,6839.0,6903.0,6957.0,4012.0,7012.0,5741.0,5465.0,35.37582944000002,0,26.73735227325279,49.47588636048326,2.2334517078299383,135.54846595901506,458.7387785601772
-73.90580333,40.82661667,2021-07-24 15:47:00,1.006968865,7037.0,4424.0,5332.0,6128.0,6839.0,6903.0,6957.0,5072.0,7012.0,5741.0,5465.0,35.37582944000002,0,26.700000000000003,49.699999999999996,2.0,132.0,448.0
-73.90565333,40.82669,2021-07-24 15:47:00,1.011416501,7898.0,6452.0,6700.0,7056.0,7366.0,7102.0,6988.0,6756.0,6748.0,5901.0,5171.0,35.577492620000044,0,26.7,49.7,2.0,132.0,448.0
-73.90557833,40.826725,2021-07-24 15:47:00,1.011416501,7898.0,7132.0,7260.0,7528.0,8200.0,7959.0,7638.0,7260.0,7523.0,6562.0,5755.0,35.577492620000044,0,26.7,49.70000000000001,2.0,132.00000000000003,448.0
-73.90550333,40.82676667,2021-07-24 15:47:00,1.009252786,7898.0,7852.0,7624.0,7632.0,8200.0,7959.0,7638.0,7964.0,7523.0,6562.0,5755.0,35.577492620000044,0,26.7,49.7,2.0,132.0,448.0
-73.90543,40.82681667,2021-07-24 15:47:00,1.009252786,7898.0,7852.0,7624.0,7632.0,8200.0,7959.0,7638.0,7964.0,7523.0,6562.0,5755.0,35.80649996,0,26.7,49.7,2.0,132.0,448.0000000000001
-73.90536167,40.82686833,2021-07-24 15:47:00,1.011416501,7898.0,8016.0,7672.0,7700.0,8658.0,8370.0,8142.0,7920.0,7985.0,6882.0,6083.0,35.91929462000002,0,26.700000000000003,49.70000000000001,2.0,132.0,448.0
-73.905295,40.82692167,2021-07-24 15:47:00,1.011416501,7898.0,8016.0,7672.0,7700.0,8658.0,8370.0,8142.0,7920.0,7985.0,6882.0,6083.0,35.91929462000002,0,26.700000000000003,49.7,2.0,132.0,448.00000000000006
-73.90522333,40.82698,2021-07-24 15:47:00,1.013580216,7898.0,8092.0,8000.0,8200.0,8658.0,8370.0,8142.0,8000.0,7985.0,6882.0,6083.0,35.91929462000002,0,26.7,49.699999999999996,2.0,132.0,447.9999999999999
-73.90515333,40.82703667,2021-07-24 15:47:00,1.013580216,7898.0,8224.0,8200.0,8264.0,8836.0,8532.0,8353.0,8224.0,8134.0,6934.0,6089.0,36.17906414000004,0,26.699999999999996,49.699999999999996,2.0,132.0,447.9999999999999
-73.90509667,40.827085,2021-07-24 15:47:00,1.013580216,9158.0,8656.0,8376.0,8208.0,9033.0,8745.0,8597.0,8552.0,8452.0,7087.0,6320.0,36.17906414000004,0,26.700000000000006,49.70000000000002,2.0,132.00000000000006,448.0000000000001
-73.90497833,40.82717,2021-07-24 15:47:00,1.013580216,9158.0,8592.0,8240.0,8528.0,9033.0,8745.0,8597.0,8312.0,8452.0,7087.0,6320.0,36.94128260000002,0,26.7,49.7,2.0,132.00000000000003,448.00000000000006
-73.904905,40.82722333,2021-07-24 15:47:00,1.009252786,8449.0,8520.0,8584.0,8800.0,9339.0,8939.0,8670.0,8504.0,8380.0,7020.0,6025.0,36.94128260000002,0,26.700000000000003,49.70000000000001,2.0,132.0,448.00000000000006
-73.90482333,40.82729167,2021-07-24 15:47:00,1.009252786,8449.0,8928.0,8936.0,9096.0,9860.0,9292.0,8817.0,8944.0,8432.0,7131.0,5653.0,36.94128260000002,0,26.700000000000006,49.70000000000002,2.0,132.0,448.00000000000006
-73.90473,40.82737,2021-07-24 15:47:00,1.015743931,8449.0,9584.0,9352.0,9240.0,9860.0,9292.0,8817.0,9472.0,8432.0,7131.0,5653.0,37.78553354000002,0,26.700000000000003,49.70000000000001,2.0,132.00000000000003,448.00000000000006
-73.90463,40.82745,2021-07-24 15:48:00,1.015743931,8449.0,9784.0,9056.0,8520.0,7968.0,7229.0,6552.0,9368.0,6117.0,5218.0,3763.0,37.78553354000002,0,26.7,49.7,2.0,132.0,448.0
-73.90453833,40.82753,2021-07-24 15:48:00,1.017907645,8449.0,9256.0,8488.0,7872.0,7968.0,7229.0,6552.0,8816.0,6117.0,5218.0,3763.0,37.80262363999998,0,26.700000000000003,49.7,2.0,131.99999999999997,448.00000000000006
-73.90444833,40.82760833,2021-07-24 15:48:00,1.017907645,8449.0,8584.0,7264.0,6136.0,6464.0,5897.0,5418.0,7684.0,5125.0,4178.0,2984.0,37.80262363999998,0,26.700000000000003,49.70000000000001,2.0,132.0,448.0
-73.904375,40.82767333,2021-07-24 15:48:00,1.017907645,8545.0,6924.0,5832.0,5352.0,6205.0,5834.0,5685.0,5900.0,5560.0,4266.0,3604.0,38.05555712,0,26.700000000000003,49.7,2.0,132.0,447.9999999999999
-73.90432167,40.82771333,2021-07-24 15:48:00,1.017907645,8545.0,6576.0,6108.0,5856.0,6205.0,5834.0,5685.0,5992.0,5560.0,4266.0,3604.0,37.97010662000002,0,26.700000000000003,49.70000000000001,2.0,132.00000000000003,448.0000000000001
-73.90428333,40.82774167,2021-07-24 15:48:00,1.015743931,8545.0,6576.0,6108.0,5856.0,6205.0,5834.0,5685.0,5992.0,5560.0,4266.0,3604.0,37.97010662000002,0,26.700000000000006,49.70000000000002,2.0,132.00000000000003,448.00000000000006
-73.90424833,40.82777167,2021-07-24 15:48:00,1.015743931,7792.0,6152.0,5500.0,5280.0,5626.0,5506.0,5444.0,5480.0,5432.0,3825.0,3504.0,37.97010662000002,0,26.72850582181539,49.5289650691077,2.1781613863461615,134.70805307246167,456.1954237719235
-73.90415167,40.82785333,2021-07-24 15:48:00,1.013580216,7792.0,6148.0,5824.0,6064.0,7241.0,7021.0,7119.0,5584.0,6980.0,5455.0,5083.0,37.97010662000002,0,26.7,49.69999999999999,2.0,131.99999999999997,447.99999999999994
-73.90407833,40.82791333,2021-07-24 15:48:00,1.011416501,7792.0,6148.0,5824.0,6064.0,7241.0,7021.0,7119.0,5584.0,6980.0,5455.0,5083.0,36.96179072000001,0,26.7,49.70000000000001,2.0,132.0,448.00000000000006
-73.90400167,40.82798,2021-07-24 15:48:00,1.011416501,7792.0,6704.0,6708.0,6928.0,7333.0,7144.0,6995.0,6444.0,6843.0,5364.0,4875.0,36.96179072000001,0,26.7,49.69999999999999,2.0,132.0,447.99999999999994
-73.90394167,40.828035,2021-07-24 15:48:00,1.009252786,7792.0,7540.0,7544.0,7740.0,8528.0,8201.0,7751.0,7304.0,7674.0,6291.0,5437.0,36.96179072000001,0,26.7,49.699999999999996,2.0,132.0,448.0
-73.903905,40.82806667,2021-07-24 15:48:00,1.009252786,7792.0,7540.0,7544.0,7740.0,8528.0,8201.0,7751.0,7304.0,7674.0,6291.0,5437.0,36.96179072000001,0,26.7,49.7,2.0,131.99999999999997,448.0
-73.90388167,40.828085,2021-07-24 15:48:00,1.007089071,7792.0,7540.0,7544.0,7740.0,8528.0,8201.0,7751.0,7304.0,7674.0,6291.0,5437.0,36.96179072000001,0,26.7,49.7,2.0,132.00000000000003,448.00000000000006
-73.90387167,40.82809167,2021-07-24 15:48:00,1.007089071,7792.0,7540.0,7544.0,7740.0,8528.0,8201.0,7751.0,7304.0,7674.0,6291.0,5437.0,36.96179072000001,0,26.700000000000003,49.699999999999996,2.0,132.0,448.00000000000006
-73.903815,40.82817,2021-07-24 15:48:00,1.02007136,7792.0,7720.0,7680.0,7508.0,8207.0,7801.0,7617.0,7572.0,7267.0,6025.0,5023.0,36.233752460000005,0,26.7,49.70000000000001,2.0,132.0,448.0
-73.903765,40.82821333,2021-07-24 15:48:00,1.02007136,7792.0,8264.0,7760.0,7784.0,8207.0,7801.0,7617.0,7860.0,7267.0,6025.0,5023.0,36.233752460000005,0,26.7,49.70000000000001,2.0,132.0,448.0
-73.90371,40.82826167,2021-07-24 15:48:00,1.02007136,9256.0,8392.0,8192.0,8224.0,8862.0,8374.0,8100.0,8124.0,7931.0,6485.0,5651.0,36.233752460000005,0,26.700000000000003,49.7,2.0,132.0,448.0
-73.90351833,40.828425,2021-07-24 15:48:00,1.015743931,8241.0,8592.0,7840.0,7656.0,8202.0,7992.0,7456.0,7992.0,7433.0,6052.0,5255.0,36.07310552000001,0,26.700000000000006,49.70000000000002,2.0,132.00000000000003,448.0
-73.90344833,40.82848667,2021-07-24 15:48:00,1.015743931,8241.0,7848.0,7396.0,7632.0,7633.0,7258.0,6986.0,7280.0,6667.0,5591.0,4580.0,35.987655020000034,0,26.699999999999992,49.699999999999996,2.0,131.99999999999997,447.9999999999999
